20.0763 	INFO 	Loaded monitor calibration from ['2024_08_08 21:31']
16.9863 	EXP 	text: autoDraw = True
18.9795 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'Word': 'Chair', 'Valence': 'Neutral', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
18.9923 	EXP 	text: autoDraw = False
18.9923 	EXP 	a: autoDraw = False
18.9923 	EXP 	text: autoDraw = False
18.9923 	EXP 	text: height = 0.05
18.9923 	EXP 	text: height = 0.05
18.9923 	EXP 	text: height = 0.05
18.9923 	EXP 	text: text = 'Chair'
18.9923 	EXP 	a: autoDraw = True
19.9860 	EXP 	a: autoDraw = False
19.9860 	EXP 	text: autoDraw = True
21.9798 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'Word': 'Fear', 'Valence': 'Negative', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
21.9926 	EXP 	text: autoDraw = False
21.9926 	EXP 	a: autoDraw = False
21.9926 	EXP 	text: autoDraw = False
21.9926 	EXP 	text: height = 0.05
21.9926 	EXP 	text: height = 0.05
21.9926 	EXP 	text: height = 0.05
21.9926 	EXP 	text: text = 'Fear'
21.9926 	EXP 	a: autoDraw = True
22.9863 	EXP 	a: autoDraw = False
22.9863 	EXP 	text: autoDraw = True
24.9794 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'Word': 'Estatic', 'Valence': 'Positive', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
24.9927 	EXP 	text: autoDraw = False
24.9927 	EXP 	a: autoDraw = False
24.9927 	EXP 	text: autoDraw = False
24.9927 	EXP 	text: height = 0.05
24.9927 	EXP 	text: height = 0.05
24.9927 	EXP 	text: height = 0.05
24.9927 	EXP 	text: text = 'Estatic'
24.9927 	EXP 	a: autoDraw = True
25.9859 	EXP 	a: autoDraw = False
25.9859 	EXP 	text: autoDraw = True
27.9887 	EXP 	text: autoDraw = False
27.9887 	EXP 	a: autoDraw = False
27.9887 	EXP 	text: autoDraw = False
27.9887 	EXP 	recall_ins: autoDraw = True
30.9976 	EXP 	recall_ins: autoDraw = False
30.9976 	EXP 	recall_box: autoDraw = True
31.0446 	WARNING 	t of last frame was 23.98ms (=1/41)
31.2640 	DATA 	Keypress: lshift
31.6156 	DATA 	Keypress: t
32.2116 	DATA 	Keypress: a
32.4079 	DATA 	Keypress: b
32.6195 	DATA 	Keypress: l
32.8220 	DATA 	Keypress: e
32.9964 	DATA 	Keypress: return
33.2140 	DATA 	Keypress: lshift
33.9286 	DATA 	Keypress: j
34.1436 	DATA 	Keypress: o
34.3727 	DATA 	Keypress: y
34.6485 	DATA 	Keypress: return
34.8686 	DATA 	Keypress: lshift
35.0797 	DATA 	Keypress: a
35.2237 	DATA 	Keypress: n
35.4221 	DATA 	Keypress: g
35.5156 	DATA 	Keypress: e
35.6695 	DATA 	Keypress: r
35.7382 	DATA 	Keypress: return
35.9778 	DATA 	Keypress: lshift
36.1936 	DATA 	Keypress: g
36.4270 	DATA 	Keypress: u
36.6208 	DATA 	Keypress: i
36.8136 	DATA 	Keypress: l
36.9704 	DATA 	Keypress: t
37.1132 	DATA 	Keypress: return
37.3350 	DATA 	Keypress: lshift
37.6280 	DATA 	Keypress: l
37.8189 	DATA 	Keypress: o
38.0215 	DATA 	Keypress: v
38.2640 	DATA 	Keypress: e
39.0806 	DATA 	Keypress: return
39.6952 	DATA 	Keypress: lshift
40.1978 	DATA 	Keypress: e
40.6942 	DATA 	Keypress: c
40.8631 	DATA 	Keypress: s
40.9802 	DATA 	Keypress: t
41.1222 	DATA 	Keypress: a
41.2055 	DATA 	Keypress: t
41.4976 	DATA 	Keypress: i
41.6727 	DATA 	Keypress: c
41.9307 	DATA 	Keypress: return
42.1475 	DATA 	Keypress: lshift
42.5255 	DATA 	Keypress: w
42.5320 	WARNING 	t of last frame was 20.42ms (=1/48)
42.6860 	DATA 	Keypress: i
42.9000 	DATA 	Keypress: n
43.0299 	DATA 	Keypress: d
43.1196 	DATA 	Keypress: o
43.2613 	DATA 	Keypress: w
43.4902 	DATA 	Keypress: space
43.4978 	EXP 	recall_ins: autoDraw = False
43.4978 	EXP 	recall_box: autoDraw = False
43.4979 	EXP 	emotion_valence_word_recall: status = STOPPED
43.5034 	INFO 	saved data to '/Users/aaryasaraswat/Documents/PSY310/SOLO PROJECT/data/15_emotion_valence_word_recall_2024-12-02_08h01.19.365.csv'
43.5044 	INFO 	saved data to /Users/aaryasaraswat/Documents/PSY310/SOLO PROJECT/data/15_emotion_valence_word_recall_2024-12-02_08h01.19.365.psydat
43.5297 	EXP 	window1: mouseVisible = True
